sea1tpingest01,___,___,/bin/bash ./ingest_start.sh
sea1tpingest01,8080,.:./libs/pl-ingest-securitymanager.jar:org.eclipse.osgi.jar,java -cp .:./libs/pl-ingest-securitymanager.jar:org.eclipse.osgi.jar -Dcom.sun.management.jmxremote -Dcom.sun.management.jmxremote.port=8004 -Dcom.sun.management.jmxremote.authenticate=false -Dcom.sun.management.jmxremote.ssl=false -Djava.security.manager=com.theplatform.ingest.security.IngestServiceSecurityManager -Xms1024m -Xmx1024m -XX:MaxPermSize=256m -XX:NewSize=128m -XX:MaxNewSize=256M -XX:+UseConcMarkSweepGC -XX:+CMSPermGenSweepingEnabled -XX:+CMSClassUnloadingEnabled -Djava.security.policy=ingest-service.policy -Dlog4j.configuration=file:///app/ingest-service/log4j.xml -Dtheplatform.log.dir=/var/log/app -Djetty.logs=/var/log/app -Djetty.port=8080 -Ddynamicdeploy.directory=../deployables org.eclipse.core.runtime.adaptor.EclipseStarter
sea1tpingest01,8005,jetty-ingest-adapter,/usr/java/latest/bin/java -Dcom.sun.management.jmxremote -Dcom.sun.management.jmxremote.port=8005 -Dcom.sun.management.jmxremote.authenticate=false -Dcom.sun.management.jmxremote.ssl=false -Dtheplatform.log.dir=/var/log/app -Dlogback.configurationFile=file:/app/jetty-ingest-adapter/config/logback.xml -Djava.library.path=/app/jetty-ingest-adapter/lib/ext -Xmx1024m -Xms1024m -XX:MaxPermSize=512m -XX:NewSize=128m -XX:MaxNewSize=512M -XX:+UseConcMarkSweepGC -XX:+CMSPermGenSweepingEnabled -XX:+CMSClassUnloadingEnabled -Djetty.home=/app/jetty-ingest-adapter -Djetty.config=/app/jetty-ingest-adapter/config -jar /app/jetty-ingest-adapter/start.jar /app/jetty-ingest-adapter/etc/jetty-setuid.xml /app/jetty-ingest-adapter/etc/jetty-ingest-adapter.xml
sea1tpingest02,8005,jetty-ingest-adapter,/usr/java/latest/bin/java -Dcom.sun.management.jmxremote -Dcom.sun.management.jmxremote.port=8005 -Dcom.sun.management.jmxremote.authenticate=false -Dcom.sun.management.jmxremote.ssl=false -Dtheplatform.log.dir=/var/log/app -Dlogback.configurationFile=file:/app/jetty-ingest-adapter/config/logback.xml -Djava.library.path=/app/jetty-ingest-adapter/lib/ext -Xmx1024m -Xms1024m -XX:MaxPermSize=512m -XX:NewSize=128m -XX:MaxNewSize=512M -XX:+UseConcMarkSweepGC -XX:+CMSPermGenSweepingEnabled -XX:+CMSClassUnloadingEnabled -Djetty.home=/app/jetty-ingest-adapter -Djetty.config=/app/jetty-ingest-adapter/config -jar /app/jetty-ingest-adapter/start.jar /app/jetty-ingest-adapter/etc/jetty-setuid.xml /app/jetty-ingest-adapter/etc/jetty-ingest-adapter.xml
sea1tpingest02,___,___,/bin/bash ./ingest_start.sh
sea1tpingest02,8080,.:./libs/pl-ingest-securitymanager.jar:org.eclipse.osgi.jar,java -cp .:./libs/pl-ingest-securitymanager.jar:org.eclipse.osgi.jar -Dcom.sun.management.jmxremote -Dcom.sun.management.jmxremote.port=8004 -Dcom.sun.management.jmxremote.authenticate=false -Dcom.sun.management.jmxremote.ssl=false -Djava.security.manager=com.theplatform.ingest.security.IngestServiceSecurityManager -Xms1024m -Xmx1024m -XX:MaxPermSize=256m -XX:NewSize=128m -XX:MaxNewSize=256M -XX:+UseConcMarkSweepGC -XX:+CMSPermGenSweepingEnabled -XX:+CMSClassUnloadingEnabled -Djava.security.policy=ingest-service.policy -Dlog4j.configuration=file:///app/ingest-service/log4j.xml -Dtheplatform.log.dir=/var/log/app -Djetty.logs=/var/log/app -Djetty.port=8080 -Ddynamicdeploy.directory=../deployables org.eclipse.core.runtime.adaptor.EclipseStarter
Sea1tpingest91,8005,jetty-ingest-adapter,/usr/java/latest/bin/java -Dcom.sun.management.jmxremote -Dcom.sun.management.jmxremote.port=8005 -Dcom.sun.management.jmxremote.authenticate=false -Dcom.sun.management.jmxremote.ssl=false -Dtheplatform.log.dir=/var/log/app -Dlogback.configurationFile=file:/app/jetty-ingest-adapter/config/logback.xml -Djava.library.path=/app/jetty-ingest-adapter/lib/ext -Xmx1024m -Xms1024m -XX:MaxPermSize=512m -XX:NewSize=128m -XX:MaxNewSize=512M -XX:+UseConcMarkSweepGC -XX:+CMSPermGenSweepingEnabled -XX:+CMSClassUnloadingEnabled -Djetty.home=/app/jetty-ingest-adapter -Djetty.config=/app/jetty-ingest-adapter/config -jar /app/jetty-ingest-adapter/start.jar /app/jetty-ingest-adapter/etc/jetty-setuid.xml /app/jetty-ingest-adapter/etc/jetty-ingest-adapter.xml
SEA1TPAUTHADM04,8004,jetty-idm,/usr/java/latest/bin/java -Dlogback.configurationFile=file:/app/jetty-idm/config/logback.xml -Djavax.xml.stream.XMLOutputFactory=com.ctc.wstx.stax.WstxOutputFactory -Djavax.xml.stream.XMLInputFactory=com.ctc.wstx.stax.WstxInputFactory -Djava.library.path=/app/jetty-idm/lib/ext -Dtheplatform.log.dir=/var/log/app -Xmx1024m -Xms1024m -XX:MaxPermSize=192m -XX:NewSize=256m -XX:MaxNewSize=512M -XX:+UseConcMarkSweepGC -XX:+CMSPermGenSweepingEnabled -XX:+CMSClassUnloadingEnabled -Dcom.sun.management.jmxremote -Dcom.sun.management.jmxremote.port=8004 -Dcom.sun.management.jmxremote.authenticate=false -Dcom.sun.management.jmxremote.ssl=false -Djetty.home=/app/jetty-idm -jar /app/jetty-idm/start.jar /app/jetty-idm/etc/jetty-setuid.xml /app/jetty-idm/etc/jetty-idm.xml
SEA1TPAUTHADM04,8005,jetty-access,/usr/java/latest/bin/java -Dcom.sun.management.jmxremote -Dcom.sun.management.jmxremote.port=8005 -Dcom.sun.management.jmxremote.authenticate=false -Dcom.sun.management.jmxremote.ssl=false -Dtheplatform.log.dir=/var/log/app -Djava.library.path=/app/jetty-access/lib/ext -Xmx1024m -Xms1024m -XX:MaxPermSize=192m -XX:NewSize=256m -XX:MaxNewSize=512M -XX:+UseConcMarkSweepGC -XX:+CMSPermGenSweepingEnabled -XX:+CMSClassUnloadingEnabled -Djetty.home=/app/jetty-access -Djetty.config=/app/jetty-access/config -jar /app/jetty-access/start.jar /app/jetty-access/etc/jetty-setuid.xml /app/jetty-access/etc/jetty-access.xml
SEA1TPAUTHADM05,8004,jetty-idm,/usr/java/latest/bin/java -Dlogback.configurationFile=file:/app/jetty-idm/config/logback.xml -Djavax.xml.stream.XMLOutputFactory=com.ctc.wstx.stax.WstxOutputFactory -Djavax.xml.stream.XMLInputFactory=com.ctc.wstx.stax.WstxInputFactory -Djava.library.path=/app/jetty-idm/lib/ext -Dtheplatform.log.dir=/var/log/app -Xmx1024m -Xms1024m -XX:MaxPermSize=192m -XX:NewSize=256m -XX:MaxNewSize=512M -XX:+UseConcMarkSweepGC -XX:+CMSPermGenSweepingEnabled -XX:+CMSClassUnloadingEnabled -Dcom.sun.management.jmxremote -Dcom.sun.management.jmxremote.port=8004 -Dcom.sun.management.jmxremote.authenticate=false -Dcom.sun.management.jmxremote.ssl=false -Djetty.home=/app/jetty-idm -jar /app/jetty-idm/start.jar /app/jetty-idm/etc/jetty-setuid.xml /app/jetty-idm/etc/jetty-idm.xml
SEA1TPAUTHADM05,8005,jetty-access,/usr/java/latest/bin/java -Dcom.sun.management.jmxremote -Dcom.sun.management.jmxremote.port=8005 -Dcom.sun.management.jmxremote.authenticate=false -Dcom.sun.management.jmxremote.ssl=false -Dtheplatform.log.dir=/var/log/app -Djava.library.path=/app/jetty-access/lib/ext -Xmx1024m -Xms1024m -XX:MaxPermSize=192m -XX:NewSize=256m -XX:MaxNewSize=512M -XX:+UseConcMarkSweepGC -XX:+CMSPermGenSweepingEnabled -XX:+CMSClassUnloadingEnabled -Djetty.home=/app/jetty-access -Djetty.config=/app/jetty-access/config -jar /app/jetty-access/start.jar /app/jetty-access/etc/jetty-setuid.xml /app/jetty-access/etc/jetty-access.xml
SEA1TPAUTHADM06,8005,jetty-access,/usr/java/latest/bin/java -Dcom.sun.management.jmxremote -Dcom.sun.management.jmxremote.port=8005 -Dcom.sun.management.jmxremote.authenticate=false -Dcom.sun.management.jmxremote.ssl=false -Dtheplatform.log.dir=/var/log/app -Djava.library.path=/app/jetty-access/lib/ext -Xmx1024m -Xms1024m -XX:MaxPermSize=192m -XX:NewSize=256m -XX:MaxNewSize=512M -XX:+UseConcMarkSweepGC -XX:+CMSPermGenSweepingEnabled -XX:+CMSClassUnloadingEnabled -Djetty.home=/app/jetty-access -Djetty.config=/app/jetty-access/config -jar /app/jetty-access/start.jar /app/jetty-access/etc/jetty-setuid.xml /app/jetty-access/etc/jetty-access.xml
SEA1TPAUTHADM06,8004,jetty-idm,/usr/java/latest/bin/java -Dlogback.configurationFile=file:/app/jetty-idm/config/logback.xml -Djavax.xml.stream.XMLOutputFactory=com.ctc.wstx.stax.WstxOutputFactory -Djavax.xml.stream.XMLInputFactory=com.ctc.wstx.stax.WstxInputFactory -Djava.library.path=/app/jetty-idm/lib/ext -Dtheplatform.log.dir=/var/log/app -Xmx1024m -Xms1024m -XX:MaxPermSize=192m -XX:NewSize=256m -XX:MaxNewSize=512M -XX:+UseConcMarkSweepGC -XX:+CMSPermGenSweepingEnabled -XX:+CMSClassUnloadingEnabled -Dcom.sun.management.jmxremote -Dcom.sun.management.jmxremote.port=8004 -Dcom.sun.management.jmxremote.authenticate=false -Dcom.sun.management.jmxremote.ssl=false -Djetty.home=/app/jetty-idm -jar /app/jetty-idm/start.jar /app/jetty-idm/etc/jetty-setuid.xml /app/jetty-idm/etc/jetty-idm.xml
SEA1TPAUTHADM07,8005,jetty-access,/usr/java/latest/bin/java -Dcom.sun.management.jmxremote -Dcom.sun.management.jmxremote.port=8005 -Dcom.sun.management.jmxremote.authenticate=false -Dcom.sun.management.jmxremote.ssl=false -Dtheplatform.log.dir=/var/log/app -Djava.library.path=/app/jetty-access/lib/ext -Xmx1024m -Xms1024m -XX:MaxPermSize=192m -XX:NewSize=256m -XX:MaxNewSize=512M -XX:+UseConcMarkSweepGC -XX:+CMSPermGenSweepingEnabled -XX:+CMSClassUnloadingEnabled -Djetty.home=/app/jetty-access -Djetty.config=/app/jetty-access/config -jar /app/jetty-access/start.jar /app/jetty-access/etc/jetty-setuid.xml /app/jetty-access/etc/jetty-access.xml
